Class;Organism ;KM Value
3.2.1.23;Paenibacillus macerans;30
3.2.1.23;Achatina achatina;30
3.2.1.23;Caldicellulosiruptor saccharolyticus;30
3.2.1.23;Caldicellulosiruptor saccharolyticus;30
3.2.1.23;Irpex lacteus;31.6
3.2.1.23;Trametes cinnabarina;33
3.2.1.23;Thermomyces dupontii;35
3.2.1.23;Thermomyces lanuginosus;35.9
3.2.1.23;Lactobacillus pentosus;38
3.2.1.23;Arthrobacter sp.;39.73
3.2.1.23;Arthrobacter psychrolactophilus;42.1
3.2.1.23;Arthrobacter sp.;44.31
3.2.1.23;Bacillus sp. (in: Bacteria);48.8
3.2.1.23;Bacillus coagulans;50
3.2.1.23;Rhizomucor sp.;50
3.2.1.23;Phaseolus vulgaris;50
3.2.1.23;Bacillus sp. (in: Bacteria);50.5
3.2.1.23;Arthrobacter sp.;53.67
3.2.1.23;uncultured soil bacterium;58.6
3.2.1.23;Alicyclobacillus acidocaldarius;60.8
3.2.1.23;Arthrobacter sp.;67.82
3.2.1.23;Thermomyces lanuginosus;75.4
3.2.1.23;Arthrobacter sp.;77.54
3.2.1.23;Aspergillus carbonarius;83
3.2.1.23;Tenebrio molitor;250
3.2.1.23;Aspergillus carbonarius;309
3.2.1.24;Aspergillus fischeri;0.0073
3.2.1.24;Aspergillus fischeri;0.00731
3.2.1.24;Gallus gallus;0.037
3.2.1.24;Aspergillus fischeri;0.0826
3.2.1.24;Aspergillus fischeri;0.08265
3.2.1.24;Aspergillus sp.;0.083
3.2.1.24;Drosophila melanogaster;0.2
3.2.1.24;Yarrowia lipolytica;0.27
3.2.1.24;Saccharolobus solfataricus;0.4
3.2.1.24;Gallus gallus;0.44
3.2.1.24;Saccharolobus solfataricus;0.45
3.2.1.24;Gallus gallus;0.46
3.2.1.24;Aspergillus fischeri;0.839
3.2.1.24;Aspergillus fischeri;0.839
3.2.1.24;Equus caballus;0.95
3.2.1.24;Oryza sativa;1.04
3.2.1.24;Aspergillus fischeri;1.116
3.2.1.24;Aspergillus flavus;1.4
3.2.1.24;Aspergillus fischeri;1.455
3.2.1.24;Lablab purpureus;1.48
3.2.1.24;Capsicum annuum;1.6
3.2.1.24;Trypanosoma cruzi;1.8
3.2.1.24;Solanum lycopersicum;1.8
3.2.1.24;Phaseolus vulgaris;1.8
3.2.1.24;Candida albicans;1.86
3.2.1.24;Lupinus angustifolius;1.92
3.2.1.24;Canavalia ensiformis;2
3.2.1.24;Phaseolus vulgaris;2
3.2.1.24;Candida albicans;2.04
3.2.1.24;Prunus serotina;2.2
3.2.1.24;Citrullus lanatus;2.3
3.2.1.24;Medicago sativa;2.3
3.2.1.24;Turbo cornutus;2.3
3.2.1.24;Helianthus annuus;2.7
3.2.1.24;Lupinus angustifolius;2.7
3.2.1.24;Prunus serotina;2.8
3.2.1.24;Streptococcus pyogenes M1 GAS;3.6
3.2.1.24;Helianthus annuus;3.7
3.2.1.24;Trypanosoma cruzi;4.3
3.2.1.24;Drosophila melanogaster;5
3.2.1.24;Trypanosoma cruzi;5.2
3.2.1.24;Canavalia ensiformis;6.5
3.2.1.24;Canavalia ensiformis;10.9
3.2.1.24;Mus musculus;12.6
3.2.1.24;Trichoderma reesei;25
3.2.1.24;Streptococcus pyogenes M1 GAS;27
3.2.1.25;Cellvibrio mixtus;0.000083
3.2.1.25;Cellvibrio mixtus;0.1
3.2.1.25;Hordeum vulgare;0.25
3.2.1.25;Ceratonia siliqua;0.29
3.2.1.25;Medicago sativa;0.29
3.2.1.25;Phlebia radiata;0.29
3.2.1.25;Pyrococcus horikoshii;0.3
3.2.1.25;Pyrococcus horikoshii;0.3
3.2.1.25;Lactuca sativa;0.3
3.2.1.25;Hordeum vulgare;0.32
3.2.1.25;Phlebia radiata;0.34
3.2.1.25;Thermococcus kodakarensis;0.4
3.2.1.25;Pyrococcus horikoshii;0.44
3.2.1.25;Pyrococcus horikoshii;0.44
3.2.1.25;Thermotoga maritima;0.49
3.2.1.25;Cyamopsis tetragonoloba;0.5
3.2.1.25;Hordeum vulgare;0.5
3.2.1.25;Cyamopsis tetragonoloba;0.5
3.2.1.25;Solanum lycopersicum;0.55
3.2.1.25;Pyrococcus horikoshii;0.68
3.2.1.25;Pyrococcus horikoshii;0.68
3.2.1.25;Medicago sativa;0.83
3.2.1.25;Cellvibrio mixtus;0.9
3.2.1.25;Thermococcus kodakarensis;0.94
3.2.1.25;Thermococcus kodakarensis;1.08
3.2.1.25;Pyrococcus horikoshii;1.1
3.2.1.25;Pyrococcus horikoshii;1.1
3.2.1.25;Thermoascus aurantiacus;1.1
3.2.1.25;Medicago sativa;1.2
3.2.1.25;Thermococcus kodakarensis;1.29
3.2.1.25;Bacillus sp. (in: Bacteria);1.3
3.2.1.25;Cellvibrio mixtus;1.6
3.2.1.25;Polyporus sulfureus;1.6
3.2.1.25;Phlebia radiata;1.78
3.2.1.25;Tremella fuciformis;2.1
3.2.1.25;Aplysia fasciata;2.4
3.2.1.25;Homo sapiens;2.5
3.2.1.25;Cyamopsis tetragonoloba;2.8
3.2.1.25;Cyamopsis tetragonoloba;2.8
3.2.1.25;Cyamopsis tetragonoloba;3
3.2.1.25;Thermotoga neapolitana;3.1
3.2.1.25;Pyrococcus horikoshii;3.2
3.2.1.25;Pyrococcus horikoshii;3.2
3.2.1.25;Thermococcus kodakarensis;4.6
3.2.1.25;Cellvibrio mixtus;6.1
3.2.1.25;Pyrococcus horikoshii;7.3
3.2.1.25;Pyrococcus horikoshii;7.3
3.2.1.25;Pyrococcus horikoshii;7.8
3.2.1.25;Pyrococcus horikoshii;7.8
3.2.1.25;Thermococcus kodakarensis;9.23
3.2.1.25;Medicago sativa;10
3.2.1.25;Cyamopsis tetragonoloba;12
3.2.1.25;Pyrococcus horikoshii;13.5
3.2.1.25;Pyrococcus horikoshii;13.5
3.2.1.25;Pyrococcus horikoshii;16.2
3.2.1.25;Pyrococcus horikoshii;16.2
3.2.1.25;Pyrococcus horikoshii;16.8
3.2.1.25;Pyrococcus horikoshii;16.8
3.2.1.25;Pyrococcus horikoshii;30.4
3.2.1.25;Pyrococcus horikoshii;30.4
3.2.1.25;Pyrococcus horikoshii;36.1
3.2.1.25;Pyrococcus horikoshii;36.1
3.2.1.25;Cyamopsis tetragonoloba;80
3.2.1.26;Aspergillus wentii;0.00829
3.2.1.26;Clostridium perfringens;0.05
3.2.1.26;Penicillium aurantiogriseum;0.06528
3.2.1.26;Meyerozyma guilliermondii;0.104
3.2.1.26;Rhizopus stolonifer;0.1193
3.2.1.26;Elsholtzia haichowensis;0.282
3.2.1.26;Aspergillus niger;0.29
3.2.1.26;Saccharum officinarum;0.32
3.2.1.26;Penicillium janczewskii;0.37
3.2.1.26;Lactobacillus paracasei;0.5
3.2.1.26;Beta vulgaris;0.56
3.2.1.26;Lilium auratum;0.65
3.2.1.26;Aureobasidium sp.;0.65
3.2.1.26;Leishmania major;0.9
3.2.1.26;Leishmania major;0.9
3.2.1.26;Lilium auratum;0.98
3.2.1.26;Lilium longiflorum;1
3.2.1.26;Bombyx mori;1.37
3.2.1.26;Aureobasidium sp.;1.43
3.2.1.26;Lilium longiflorum;1.6
3.2.1.26;Bifidobacterium adolescentis;1.7
3.2.1.26;Bifidobacterium adolescentis;1.7
3.2.1.26;Triticum aestivum;1.7
3.2.1.26;Phytophthora megasperma;1.8
3.2.1.26;Aspergillus niger;2
3.2.1.26;Kluyveromyces marxianus;2
3.2.1.26;Fusarium oxysporum;2.1
3.2.1.26;Bifidobacterium adolescentis;2.2
3.2.1.26;Avena sativa;2.4
3.2.1.26;Arthrobacter globiformis;2.4
3.2.1.26;uncultured bacterium;2.46
3.2.1.26;Byssochlamys spectabilis;2.5
3.2.1.26;Elsholtzia haichowensis;2.68
3.2.1.26;Elsholtzia haichowensis;2.68
3.2.1.26;Elsholtzia haichowensis;2.77
3.2.1.26;Elsholtzia haichowensis;2.77
3.2.1.26;Saccharum officinarum;2.8
3.2.1.26;Avena sativa;2.9
3.2.1.26;Escherichia coli;2.94
3.2.1.26;Citrus sinensis;3.3
3.2.1.26;Termitomyces clypeatus;3.3
3.2.1.26;Pyrus pyrifolia;3.33
3.2.1.26;Triticum aestivum;3.5
3.2.1.26;Fusarium solani;3.57
3.2.1.26;Phyllostachys edulis;3.7
3.2.1.26;Beta vulgaris;3.8
3.2.1.26;Bifidobacterium adolescentis;3.9
3.2.1.26;Xanthophyllomyces dendrorhous;4
3.2.1.26;Xanthophyllomyces dendrorhous;4
3.2.1.26;Prunus persica;4.2
3.2.1.26;Fusarium oxysporum;4.4
3.2.1.26;Beta vulgaris;4.4
3.2.1.26;Xanthophyllomyces dendrorhous;4.5
3.2.1.26;Pyrus pyrifolia;4.58
3.2.1.26;Trametes sanguinea;4.89
3.2.1.26;Ipomoea batatas;4.97
3.2.1.26;Ipomoea batatas;4.97
3.2.1.26;Tropaeolum majus;5.3
3.2.1.26;Raphanus sativus;5.4
3.2.1.26;Allium cepa;5.8
3.2.1.26;Lilium longiflorum;6.4
3.2.1.26;Lilium longiflorum;6.6
3.2.1.26;Lactobacillus reuteri;6.6
3.2.1.26;Lactobacillus reuteri;6.66
3.2.1.26;Avena sativa;6.7
3.2.1.26;Ricinus communis;8.7
3.2.1.26;Allium cepa;8.8
3.2.1.26;Nostoc sp. PCC 7120;8.9
3.2.1.26;Trametes sanguinea;9.3
3.2.1.26;Bombyx mori;9.85
3.2.1.26;Glycine max;10
3.2.1.26;Aspergillus parasiticus;10
3.2.1.26;Ipomoea batatas;10.1
3.2.1.26;Ipomoea batatas;10.1
3.2.1.26;Ipomoea batatas;10.69
3.2.1.26;Lilium longiflorum;10.8
3.2.1.26;Phyllostachys edulis;10.9
3.2.1.26;Candida tropicalis;11
3.2.1.26;Pichia kudriavzevii;11
3.2.1.26;Aspergillus terreus;11.9
3.2.1.26;Beta vulgaris;12.3
3.2.1.26;Lilium longiflorum;13
3.2.1.26;Bombyx mori;13.14
3.2.1.26;Kluyveromyces marxianus;13.6
3.2.1.26;Avena sativa;14
3.2.1.26;Thermotoga neapolitana;14
3.2.1.26;Solanum lycopersicum;14
3.2.1.26;Thermotoga neapolitana;14
3.2.1.26;Prunus persica;14.2
3.2.1.26;Cicer arietinum;14.2
3.2.1.26;Lactobacillus paracasei;15
3.2.1.26;Thermotoga maritima;15
3.2.1.26;Lactobacillus paracasei;15.6
3.2.1.26;Tropaeolum majus;17
3.2.1.26;Avena sativa;17
3.2.1.26;uncultured bacterium;17.8
3.2.1.26;Nostoc sp. PCC 7120;18.1
3.2.1.26;Aspergillus phoenicis;18.6
3.2.1.26;Trametes sanguinea;18.8
3.2.1.26;Thermotoga maritima;19
3.2.1.26;Triticum aestivum;19.6
3.2.1.26;Nostoc sp. PCC 7120;20.8
3.2.1.26;Kluyveromyces marxianus;21
3.2.1.26;Helianthus tuberosus;21
3.2.1.26;Aspergillus terreus;22.5
3.2.1.26;Aspergillus terreus;22.7
3.2.1.26;Tropaeolum majus;25
3.2.1.26;Avena sativa;25
3.2.1.26;Bifidobacterium adolescentis;25.9
3.2.1.26;Uromyces viciae-fabae;27.1
3.2.1.26;Uromyces viciae-fabae;27.1
3.2.1.26;Nostoc sp. PCC 7120;27.1
3.2.1.26;Ipomoea batatas;32.19
3.2.1.26;Bifidobacterium adolescentis;38
3.2.1.26;Saccharum officinarum;45
3.2.1.26;Kluyveromyces marxianus;46.1
3.2.1.26;Lactobacillus paracasei;49
3.2.1.26;Bambusa oldhamii;53.68
3.2.1.26;Corynebacterium murisepticum;57
3.2.1.26;Thermotoga maritima;64
3.2.1.26;Saccharum officinarum;67
3.2.1.26;Wickerhamomyces anomalus;78.6
3.2.1.26;Saccharum officinarum;87
3.2.1.26;Nostoc sp. PCC 7120;89.3
3.2.1.26;Pseudomonas fluorescens;90
3.2.1.26;Aspergillus terreus;123.6
3.2.1.26;Bambusa oldhamii;140.7
3.2.1.26;Leishmania major;141
3.2.1.26;Leishmania major;141
3.2.1.26;Bambusa oldhamii;142.6
3.2.1.26;Leishmania major;152
3.2.1.26;Leishmania major;152
3.2.1.26;Woodfordia fruticosa;160
3.2.1.26;Saccharum officinarum;160.6
3.2.1.26;Leishmania major;168
3.2.1.26;Leishmania major;168
3.2.1.26;Bambusa oldhamii;169.8
3.2.1.26;Bambusa oldhamii;213.6
3.2.1.26;Aureobasidium pullulans;230
3.2.1.26;Lactobacillus paracasei;392
3.2.1.26;Lactobacillus paracasei;398
3.2.1.26;Aureobasidium sp.;470
3.2.1.26;Aureobasidium pullulans;700
3.2.1.28;Termitoidae;0.031
3.2.1.28;Spodoptera frugiperda;0.06
3.2.1.28;Spodoptera frugiperda;0.06
3.2.1.28;Galleria mellonella;0.13
3.2.1.28;Rhodothermus marinus;0.156
3.2.1.28;Rhodothermus marinus;0.16
3.2.1.28;Rhodothermus marinus;0.16
3.2.1.28;Rhizopus microsporus var. rhizopodiformis;0.2
3.2.1.28;Spodoptera frugiperda;0.22
3.2.1.28;Spodoptera frugiperda;0.22
3.2.1.28;Rhodothermus marinus;0.27
3.2.1.28;Rhodothermus marinus;0.27
3.2.1.28;Spodoptera frugiperda;0.3
3.2.1.28;Spodoptera frugiperda;0.3
3.2.1.28;Zunongwangia sp.;0.3793
3.2.1.28;Zunongwangia sp.;0.3793
3.2.1.28;Amanita muscaria;0.38
3.2.1.28;Thermomyces lanuginosus;0.4
3.2.1.28;Tenebrio molitor;0.43
3.2.1.28;Zunongwangia sp.;0.4317
3.2.1.28;Zunongwangia sp.;0.4317
3.2.1.28;Chironomus riparius;0.44
3.2.1.28;Spodoptera frugiperda;0.45
3.2.1.28;Spodoptera frugiperda;0.45
3.2.1.28;Spodoptera frugiperda;0.47
3.2.1.28;Spodoptera frugiperda;0.47
3.2.1.28;Chironomus riparius;0.48
3.2.1.28;Halorhodospira halochloris;0.5
3.2.1.28;Chironomus riparius;0.52
3.2.1.28;Neurospora crassa;0.52
3.2.1.28;Thermomyces lanuginosus;0.57
3.2.1.28;Lobosphaera sp.;0.6
3.2.1.28;Chaetomium thermophilum;0.63
3.2.1.28;Rhynchosciara americana;0.67
3.2.1.28;Zunongwangia sp.;0.7194
3.2.1.28;Zunongwangia sp.;0.7194
3.2.1.28;Blastobotrys adeninivorans;0.8
3.2.1.28;Humicola grisea;0.86
3.2.1.28;Blastobotrys adeninivorans;0.9
3.2.1.28;Zunongwangia sp.;0.99
3.2.1.28;Zunongwangia sp.;0.99
3.2.1.28;Spodoptera frugiperda;1
3.2.1.28;Spodoptera frugiperda;1
3.2.1.28;Blastobotrys adeninivorans;1
3.2.1.28;Metarhizium anisopliae;1.11
3.2.1.28;Metarhizium anisopliae;1.11
3.2.1.28;Metarhizium anisopliae;1.11
3.2.1.28;Metarhizium anisopliae;1.34
3.2.1.28;Metarhizium anisopliae;1.34
3.2.1.28;Metarhizium anisopliae;1.34
3.2.1.28;Helicoverpa armigera;1.34
3.2.1.28;Helicoverpa armigera;1.34
3.2.1.28;Metarhizium anisopliae;1.37
3.2.1.28;Metarhizium anisopliae;1.37
3.2.1.28;Metarhizium anisopliae;1.37
3.2.1.28;Saccharomyces cerevisiae;1.4
3.2.1.28;Rhodnius prolixus;1.42
3.2.1.28;Enterobacter cloacae;1.47
3.2.1.28;Enterobacter cloacae;1.47
3.2.1.28;Metarhizium anisopliae;1.54
3.2.1.28;Metarhizium anisopliae;1.54
3.2.1.28;Metarhizium anisopliae;1.54
3.2.1.28;Spodoptera frugiperda;1.6
3.2.1.28;Spodoptera frugiperda;1.6
3.2.1.28;Metarhizium anisopliae;1.74
3.2.1.28;Metarhizium anisopliae;1.74
3.2.1.28;Metarhizium anisopliae;1.74
3.2.1.28;Metarhizium flavoviride;1.77
3.2.1.28;Rhodotorula mucilaginosa;1.8
3.2.1.28;Mycothermus thermophilus;2.24
3.2.1.28;Humicola grisea;2.3
3.2.1.28;Metarhizium anisopliae;2.3
3.2.1.28;Metarhizium anisopliae;2.3
3.2.1.28;Metarhizium anisopliae;2.3
3.2.1.28;Metarhizium anisopliae;2.6
3.2.1.28;Trichoderma reesei;3.1
3.2.1.28;Spodoptera frugiperda;3.33
3.2.1.28;Spodoptera frugiperda;3.33
3.2.1.28;Mycothermus thermophilus;3.58
3.2.1.28;Cicer arietinum;3.64
3.2.1.28;Frankia sp.;4.2
3.2.1.28;Saccharomyces cerevisiae;4.7
3.2.1.28;Frankia sp.;4.7
3.2.1.28;Saccharomyces cerevisiae;5.7
3.2.1.28;Ascaris suum;6.6
3.2.1.28;Nostoc punctiforme;18
3.2.1.28;Nostoc punctiforme;18
3.2.1.28;Mycolicibacterium smegmatis;20
3.2.1.28;Neurospora crassa;42
3.2.1.28;Neurospora crassa;42
3.2.1.28;Phycomyces blakesleeanus;55
3.2.1.28;Helicoverpa armigera;72.8
3.2.1.28;Helicoverpa armigera;72.8
3.2.1.31;Thermotoga maritima;0.0046
3.2.1.31;Thermotoga maritima;0.0065
3.2.1.31;Secale cereale;0.007
3.2.1.31;Littorina littorea;0.018
3.2.1.31;Sus scrofa;0.02
3.2.1.31;Neurospora crassa;0.0383
3.2.1.31;Neurospora crassa;0.0383
3.2.1.31;Littorina littorea;0.041
3.2.1.B31;Pyrococcus furiosus;0.07
3.2.1.31;Thermotoga maritima;0.083
3.2.1.B31;Fagopyrum tataricum;0.115
3.2.1.B31;Fagopyrum tataricum;0.125
3.2.1.31;Protubera nipponica;0.13
3.2.1.31;Littorina littorea;0.13
3.2.1.31;Thermotoga maritima;0.15
3.2.1.31;Thermotoga maritima;0.152
3.2.1.B31;Pyrococcus furiosus;0.17
3.2.1.31;Escherichia coli;0.2
3.2.1.31;Escherichia coli;0.22
3.2.1.B31;Pyrococcus furiosus;0.34
3.2.1.31;Escherichia coli;0.36
3.2.1.B31;Fagopyrum esculentum;0.375
3.2.1.31;Neurospora crassa;0.378
3.2.1.31;Neurospora crassa;0.378
3.2.1.31;Saccharolobus solfataricus;0.54
3.2.1.B31;Fagopyrum esculentum;0.561
3.2.1.31;Saccharolobus solfataricus;0.58
3.2.1.31;Aspergillus oryzae;0.78
3.2.1.31;Aspergillus oryzae;0.91
3.2.1.31;Aspergillus oryzae;0.92
3.2.1.B31;Fagopyrum esculentum;0.95
3.2.1.31;Aspergillus oryzae;0.97
3.2.1.B31;Fagopyrum tataricum;1.05
3.2.1.31;Aspergillus oryzae;1.06
3.2.1.31;Aspergillus oryzae;1.1
3.2.1.B31;Fagopyrum tataricum;1.15
3.2.1.31;Aspergillus oryzae;1.21
3.2.1.31;Aspergillus oryzae;1.23
3.2.1.31;Homo sapiens;1.25
3.2.1.31;Aspergillus oryzae;1.62
3.2.1.31;Talaromyces purpureogenus;1.72
3.2.1.31;Talaromyces purpureogenus;1.72
3.2.1.31;Aspergillus oryzae;2.2
3.2.1.31;Aspergillus oryzae;2.68
3.2.1.31;Labeo rohita;2.907
3.2.1.31;Thermotoga maritima;3.06
3.2.1.31;Thermotoga maritima;3.06
3.2.1.31;Oryctolagus cuniculus;6.3
3.2.1.31;Talaromyces purpureogenus;7.72
3.2.1.31;Talaromyces purpureogenus;7.72
3.2.1.31;Thermotoga maritima;145
3.2.1.31;Thermotoga maritima;145
3.2.1.32;Vibrio sp.;0.0038
3.2.1.32;Vibrio sp.;1.7
3.2.1.32;Flammeovirga pacifica;4.32
3.2.1.32;Flammeovirga pacifica;4.32
3.2.1.32;Flammeovirga pacifica;5.06
3.2.1.32;Flammeovirga pacifica;5.06
3.2.1.32;Flammeovirga pacifica;5.41
3.2.1.32;Flammeovirga pacifica;5.41
3.2.1.32;Flammeovirga pacifica;6.01
3.2.1.32;Flammeovirga pacifica;6.01
3.2.1.32;Vibrio sp.;71
3.2.1.33;Nostoc punctiforme;0.51
3.2.1.33;Nostoc punctiforme;0.62
3.2.1.33;Nostoc punctiforme;0.64
3.2.1.33;Nostoc punctiforme;0.81
3.2.1.33;Saccharolobus shibatae;12.23
3.2.1.B34;Sulfolobus acidocaldarius;0.5
3.2.1.B34;Sulfolobus acidocaldarius;1
3.2.1.B34;Sulfolobus acidocaldarius;4
3.2.1.B34;Sulfolobus acidocaldarius;11
3.2.1.35;Heterometrus;0.048
3.2.1.35;Caenorhabditis elegans;0.12
3.2.1.35;Caenorhabditis elegans;0.48
3.2.1.35;Caenorhabditis elegans;49.3
3.2.1.B36;Thermococcus sp.;0.7
3.2.1.B36;Thermococcus sp.;4.25
3.2.1.B36;Thermococcus sp.;16.2
3.2.1.B36;Thermococcus sp.;18.2
3.2.1.37;Geobacillus stearothermophilus;0.016
3.2.1.37;Thermoanaerobacter ethanolicus;0.018
3.2.1.37;Trichoderma koningii;0.02
3.2.1.37;Trichoderma koningii;0.02
3.2.1.37;Trichoderma koningii;0.02
3.2.1.37;Trichoderma koningii;0.024
3.2.1.37;Geobacillus stearothermophilus;0.025
3.2.1.37;Trichoderma koningii;0.028
3.2.1.37;rumen bacterium;0.03
3.2.1.37;Trichoderma koningii;0.03
3.2.1.37;Thermoanaerobacter ethanolicus;0.038
3.2.1.37;Athelia rolfsii;0.038
3.2.1.37;Trichoderma koningii;0.04
3.2.1.37;Trichoderma koningii;0.042
3.2.1.37;Neurospora crassa;0.05
3.2.1.37;Rasamsonia emersonii;0.06
3.2.1.37;Thermoanaerobacter ethanolicus;0.06
3.2.1.37;Trichoderma koningii;0.065
3.2.1.37;Trichoderma koningii;0.067
3.2.1.37;Trichoderma koningii;0.073
3.2.1.37;Trichoderma koningii;0.08
3.2.1.37;Trichoderma viride;0.08
3.2.1.37;Geobacillus thermoleovorans;0.081
3.2.1.37;Rasamsonia emersonii;0.09
3.2.1.37;Penicillium wortmanni;0.12
3.2.1.37;Thermotoga petrophila;0.126
3.2.1.37;Thermotoga maritima;0.13
3.2.1.37;Rasamsonia emersonii;0.13
3.2.1.37;rumen bacterium;0.1317
3.2.1.37;rumen bacterium;0.1317
3.2.1.37;Penicillium wortmanni;0.15
3.2.1.37;Rasamsonia emersonii;0.15
3.2.1.37;Talaromyces amestolkiae;0.17
3.2.1.37;Talaromyces amestolkiae;0.17
3.2.1.37;Rasamsonia emersonii;0.17
3.2.1.37;Geobacillus stearothermophilus;0.18
3.2.1.37;Aspergillus versicolor;0.19
3.2.1.37;Anoxybacillus sp. 3M;0.19
3.2.1.37;Rasamsonia emersonii;0.19
3.2.1.37;Penicillium wortmanni;0.2
3.2.1.37;Talaromyces amestolkiae;0.2
3.2.1.37;Talaromyces amestolkiae;0.2
3.2.1.37;Talaromyces amestolkiae;0.2
3.2.1.37;Talaromyces amestolkiae;0.2
3.2.1.37;Talaromyces amestolkiae;0.22
3.2.1.37;Talaromyces amestolkiae;0.22
3.2.1.37;Talaromyces amestolkiae;0.22
3.2.1.37;Talaromyces amestolkiae;0.22
3.2.1.37;Blastobotrys adeninivorans;0.23
3.2.1.37;Blastobotrys adeninivorans;0.26
3.2.1.37;Geobacillus stearothermophilus;0.27
3.2.1.37;Penicillium wortmanni;0.3
3.2.1.37;Aspergillus versicolor;0.32
3.2.1.37;Ceratocystis fimbriata;0.326
3.2.1.37;Aspergillus japonicus;0.33
3.2.1.37;Geobacillus thermoleovorans;0.366
3.2.1.37;Termitomyces clypeatus;0.4
3.2.1.37;Ruminiclostridium cellulolyticum;0.4
3.2.1.37;Thermobifida halotolerans;0.42
3.2.1.37;Thermobifida halotolerans;0.42
3.2.1.37;Aspergillus oryzae;0.48
3.2.1.37;Aspergillus oryzae;0.48
3.2.1.37;Talaromyces amestolkiae;0.48
3.2.1.37;Talaromyces amestolkiae;0.48
3.2.1.37;Geobacillus thermoleovorans;0.497
3.2.1.37;Parageobacillus thermantarcticus;0.5
3.2.1.37;Pseudozyma hubeiensis;0.537
3.2.1.37;Geobacillus thermoleovorans;0.55
3.2.1.37;Streptomyces sp.;0.56
3.2.1.37;Medicago sativa;0.59
3.2.1.37;Talaromyces purpureogenus;0.65
3.2.1.37;Arabidopsis thaliana;0.7
3.2.1.37;Arabidopsis thaliana;0.7
3.2.1.37;Trichoderma koningii;0.73
3.2.1.37;Fusarium proliferatum;0.77
3.2.1.37;Thermobifida halotolerans;0.78
3.2.1.37;Thermobifida halotolerans;0.78
3.2.1.37;Geobacillus stearothermophilus;0.8
3.2.1.37;Trichoderma reesei;0.87
3.2.1.37;Thermobifida fusca;0.89
3.2.1.37;Streptomyces sp.;0.94
3.2.1.37;Medicago sativa;0.94
3.2.1.37;Geobacillus stearothermophilus;0.95
3.2.1.37;Thermothelomyces heterothallicus;1.1
3.2.1.37;Lactobacillus brevis;1.14
3.2.1.37;Irpex lacteus;1.15
3.2.1.37;Irpex lacteus;1.15
3.2.1.37;Medicago sativa;1.2
3.2.1.37;Arabidopsis thaliana;1.2
3.2.1.37;Arabidopsis thaliana;1.2
3.2.1.37;Geobacillus stearothermophilus;1.2
3.2.1.37;Parageobacillus thermantarcticus;1.28
3.2.1.37;Phlebia radiata;1.28
3.2.1.37;Irpex lacteus;1.31
3.2.1.37;Irpex lacteus;1.31
3.2.1.37;Rhizophlyctis rosea;1.34
3.2.1.37;Rhizophlyctis rosea;1.34
3.2.1.37;Humicola grisea;1.37
3.2.1.37;Penicillium wortmanni;1.4
3.2.1.37;Cucumis sativus;1.5
3.2.1.37;Enterobacter ludwigii;1.55
3.2.1.37;Scheffersomyces stipitis;1.6
3.2.1.37;Humicola insolens;1.74
3.2.1.37;Prevotella ruminicola;1.8
3.2.1.37;Prevotella ruminicola;2
3.2.1.37;Aspergillus fumigatus;2
3.2.1.37;Saccharum officinarum;2.05
3.2.1.37;Thermoanaerobacter ethanolicus;2.1
3.2.1.37;Thermomyces dupontii;2.37
3.2.1.37;Trichoderma reesei;2.37
3.2.1.37;Penicillium wortmanni;2.4
3.2.1.37;Zea mays;2.5
3.2.1.37;Thermotoga petrophila;2.684
3.2.1.37;Enterobacter ludwigii;2.8
3.2.1.37;Enterobacter sp.;2.92
3.2.1.37;Enterobacter sp.;2.92
3.2.1.37;Trichoderma reesei;3.11
3.2.1.37;Thermomyces dupontii;3.42
3.2.1.37;uncultured bacterium;3.43
3.2.1.37;Aureobasidium melanogenum;3.5
3.2.1.37;Talaromyces amestolkiae;3.6
3.2.1.37;Talaromyces amestolkiae;3.6
3.2.1.37;Prevotella ruminicola;3.9
3.2.1.37;Cellulosimicrobium cellulans;4
3.2.1.37;Penicillium oxalicum;4.05
3.2.1.37;Aspergillus japonicus;4.4
3.2.1.37;Thermoanaerobacter ethanolicus;4.6
3.2.1.37;Aspergillus japonicus;4.6
3.2.1.37;Hungateiclostridium clariflavum;4.97
3.2.1.37;Trichoderma viride;5
3.2.1.37;Geobacillus thermoleovorans;5.09
3.2.1.37;Geobacillus stearothermophilus;5.2
3.2.1.37;Cucumis sativus;5.4
3.2.1.37;Aspergillus japonicus;5.7
3.2.1.37;Talaromyces amestolkiae;5.8
3.2.1.37;Talaromyces amestolkiae;5.8
3.2.1.37;Thermotoga petrophila;6.165
3.2.1.37;Geobacillus stearothermophilus;7.1
3.2.1.37;Trichoderma koningii;7.5
3.2.1.37;Bacillus halodurans;8.61
3.2.1.37;Enterobacter sp.;9.9
3.2.1.37;Enterobacter sp.;10.3
3.2.1.37;Talaromyces purpureogenus;12
3.2.1.37;Talaromyces purpureogenus;12
3.2.1.37;Enterobacter sp.;12.3
3.2.1.37;Phanerochaete chrysosporium;12.7
3.2.1.37;Geobacillus thermoleovorans;12.8
3.2.1.37;Prevotella ruminicola;18
3.2.1.37;Enterobacter sp.;18.4
3.2.1.37;Enterobacter sp.;18.6
3.2.1.37;Enterobacter sp.;21.2
3.2.1.37;Aspergillus fumigatus;23.8
3.2.1.37;Thermoanaerobacterium saccharolyticum;28
3.2.1.37;Bacillus halodurans;37.3
3.2.1.37;rumen bacterium;65
